2021111522001458001448544819	,21211115090858012768	,2021-11-15 09:08:58 ,2021-11-15 09:08:59 ,2021-11-15 09:08:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,7.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211115362554284001 	,                    	,2021-11-15 05:39:24 ,                    ,2021-11-15 05:39:24 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.14-收益发放 ,0.15    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20211114356886180001 	,                    	,2021-11-14 05:24:27 ,                    ,2021-11-14 05:24:27 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.13-收益发放 ,0.15    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20211114210500101000000013231942	,20211114210500501000000078230306	,2021-11-14 01:14:56 ,2021-11-14 01:14:57 ,2021-11-14 01:14:57 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,115.50  ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2021111322001458001446549447	,81126600004881000010031102111131654280024404733362	,2021-11-13 16:54:29 ,2021-11-13 16:54:30 ,2021-11-13 16:54:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,优品壹号副食超市        ,乐百邻生活超市1_10021002111131654280114404738775,7.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111322001458001446979689	,2912660000482200017895204803088542	,2021-11-13 16:49:35 ,2021-11-13 16:49:35 ,2021-11-13 16:49:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,图图平价蔬菜成都四季豪庭店   ,蓉小菜西城御景店            ,2.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111322001458001447958866	,10937617009570005134770606	,2021-11-13 15:36:08 ,2021-11-13 15:36:09 ,2021-11-13 16:06:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,11.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111322001458001447815382	,16367888741702698658001	,2021-11-13 15:34:34 ,2021-11-13 15:34:40 ,2021-11-13 15:34:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,老麻抄手            ,收钱码收款               ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111322001458001446441781	,10937617009570007120650353	,2021-11-13 15:09:29 ,2021-11-13 15:09:30 ,2021-11-13 15:39:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,13.64   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211113200040011100170070645060	,                    	,2021-11-13 11:55:59 ,2021-11-13 11:56:07 ,2021-11-13 11:56:08 ,支付宝网站     ,即时到账交易          ,羊               ,转账                  ,115.50  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20211113350645989001 	,                    	,2021-11-13 05:34:17 ,                    ,2021-11-13 05:34:17 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.12-收益发放 ,0.15    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111322001458001446408763	,10937617009560004859924300	,2021-11-13 01:30:42 ,2021-11-13 01:30:43 ,2021-11-13 02:00:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,8.49    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001445285545	,691266000048210001211112118407066157	,2021-11-12 20:39:27 ,2021-11-12 20:39:28 ,2021-11-12 20:39:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,郫县海乐迪歌城         ,包厢超市消费-PXG093180    ,156.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001446885529	,10937617009560004730992024	,2021-11-12 20:27:34 ,2021-11-12 20:27:35 ,2021-11-12 20:57:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,7.49    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001446830249	,16367191682702698658001	,2021-11-12 20:12:48 ,2021-11-12 20:13:03 ,2021-11-12 20:13:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*媚              ,收钱码收款               ,306.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001446549012	,10937617009560001647149919	,2021-11-12 18:47:10 ,2021-11-12 18:47:12 ,2021-11-12 19:17:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,12.08   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001446574218	,46366899627702698658001	,2021-11-12 12:06:02 ,2021-11-12 12:06:08 ,2021-11-12 12:06:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*深江             ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001445561026	,21211112090606011395	,2021-11-12 09:06:06 ,2021-11-12 09:06:07 ,2021-11-12 09:06:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,7.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111222001458001446784321	,CPR21111209044220719433869O	,2021-11-12 09:04:42 ,2021-11-12 09:04:42 ,2021-11-12 09:04:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211112343823364001 	,                    	,2021-11-12 04:37:27 ,                    ,2021-11-12 04:37:27 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.11-收益发放 ,0.16    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111122001458001445420311	,10937617009560009164963602	,2021-11-11 21:23:33 ,2021-11-11 21:23:34 ,2021-11-11 21:53:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,10.20   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111122001458001443858334	,21211111190810014375	,2021-11-11 19:08:10 ,2021-11-11 19:08:11 ,2021-11-11 19:08:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111122001458001445379487	,4412660000482200017895052867151163	,2021-11-11 18:42:11 ,2021-11-11 18:42:11 ,2021-11-11 18:42:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮3             ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111122001458001445286216	,46366043375702698658001	,2021-11-11 12:18:58 ,2021-11-11 12:19:02 ,2021-11-11 12:29:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111122001458001445429309	,21211111092030035133	,2021-11-11 09:20:30 ,2021-11-11 09:20:31 ,2021-11-11 09:20:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,7.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111122001458001441856088	,CPR21111109055717319433869E	,2021-11-11 09:05:57 ,2021-11-11 09:05:57 ,2021-11-11 09:05:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211111336873082001 	,                    	,2021-11-11 04:24:17 ,                    ,2021-11-11 04:24:17 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.10-收益发放 ,0.16    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111122001158001444051516	,T200P1435555526278666983	,2021-11-11 00:00:20 ,2021-11-11 00:00:24 ,2021-11-21 08:32:52 ,淘宝        ,支付宝担保交易         ,朴物大美旗舰店         ,PWU朴物大美小苍兰洗发水护发素洗护套装香味持久留香无硅油,77.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111022001458001442002744	,0912660000482200017895052856987376	,2021-11-10 18:08:43 ,2021-11-10 18:08:51 ,2021-11-10 18:08:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,红华玻璃            ,红华玻璃                ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111022001458001443854446	,21211110123836037933	,2021-11-10 12:38:36 ,2021-11-10 12:38:37 ,2021-11-10 12:38:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,18.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111022001458001442096933	,46365179136702698658001	,2021-11-10 12:18:33 ,2021-11-10 12:18:37 ,2021-11-10 12:28:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111022001458001441904861	,21211110092426011449	,2021-11-10 09:24:26 ,2021-11-10 09:24:27 ,2021-11-10 09:24:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111022001458001441792993	,CPR21111009051880519433869M	,2021-11-10 09:05:19 ,2021-11-10 09:05:19 ,2021-11-10 09:05:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211110330775533001 	,                    	,2021-11-10 05:17:13 ,                    ,2021-11-10 05:17:13 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.09-收益发放 ,0.16    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110922001458001441881057	,10937617009550002170177898	,2021-11-09 21:37:22 ,2021-11-09 21:37:23 ,2021-11-09 22:07:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,10.23   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110922001458001442062039	,7312660000482200017895204818622906	,2021-11-09 18:08:42 ,2021-11-09 18:08:46 ,2021-11-09 18:08:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,红华玻璃            ,红华玻璃                ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211109210500201010000012907593	,LC2021110916030020887026986580013755	,2021-11-09 16:03:00 ,2021-11-09 16:03:00 ,2021-11-09 16:03:01 ,支付宝网站     ,即时到账交易          ,中国工商银行          ,余额宝-转出到银行卡          ,1809.73 ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2021110922001458001441898637	,46364311203702698658001	,2021-11-09 12:12:00 ,2021-11-09 12:12:04 ,2021-11-09 12:12:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*忠良             ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110922001458001440981441	,5012660000482200017895052817043845	,2021-11-09 09:15:58 ,2021-11-09 09:15:59 ,2021-11-09 09:15:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮管理1           ,5.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110922001458001441336687	,CPR21110909033563819433869F	,2021-11-09 09:03:35 ,2021-11-09 09:03:36 ,2021-11-09 09:03:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211109324387845001 	,                    	,2021-11-09 05:00:28 ,                    ,2021-11-09 05:00:28 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.08-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110822001458001440151795	,10937617009540006678776928	,2021-11-08 21:39:50 ,2021-11-08 21:39:51 ,2021-11-08 22:09:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,10.16   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110822001458001439886937	,16363675000702698658001	,2021-11-08 18:31:40 ,2021-11-08 18:31:43 ,2021-11-08 18:31:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,忆碗面             ,收钱码收款               ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211108200040011100000069132126	,                    	,2021-11-08 14:11:59 ,2021-11-08 14:12:02 ,2021-11-08 14:12:03 ,支付宝网站     ,即时到账交易          ,羊(*洋)           ,饭                   ,26.00   ,支出      ,交易成功    ,0.00     ,0.00     ,饭                   ,已支出      ,
2021110822001458001438659095	,4612660000482200017895052840262127	,2021-11-08 09:21:28 ,2021-11-08 09:21:29 ,2021-11-08 09:21:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮管理1           ,2.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110822001458001439224314	,CPR21110809081926819433869S	,2021-11-08 09:08:19 ,2021-11-08 09:08:20 ,2021-11-08 09:08:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211108318563087001 	,                    	,2021-11-08 05:27:13 ,                    ,2021-11-08 05:27:13 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.07-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110722001458001438862188	,48126600004881000010031102111071821190114404739728	,2021-11-07 18:21:19 ,2021-11-07 18:21:20 ,2021-11-07 18:21:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,优品壹号副食超市        ,乐百邻生活超市1_10021002111071821190054404730637,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001458001439587873	,492017092208872157440204027979000022111070211574	,2021-11-07 18:14:04 ,2021-11-07 18:14:08 ,2021-11-07 18:14:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,绿色果园水果超市        ,绿色果园水果超市            ,4.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001458001438881092	,46362799742702698658001	,2021-11-07 18:12:54 ,2021-11-07 18:12:59 ,2021-11-07 18:12:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小当家鲜卤           ,收钱码收款               ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001158001438776321	,T200P2233779805175666983	,2021-11-07 17:52:30 ,2021-11-07 17:52:39 ,2021-11-18 12:43:42 ,淘宝        ,支付宝担保交易         ,东方兰旗舰店          ,全遮光窗帘卧室免打孔安装伸缩杆一整套飘窗2021年新款客厅遮阳布,49.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001158001439105519	,T200P2234068238941666983	,2021-11-07 17:34:29 ,2021-11-07 17:34:33 ,2021-11-21 11:06:34 ,淘宝        ,支付宝担保交易         ,岳小珊             ,圣诞配色 复古vintage菱形格纹宽松V领毛衣 软糯加厚  0.7kg 等多件,207.90  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001158001438934258	,T200P2233728901289666983	,2021-11-07 17:31:33 ,2021-11-07 17:31:37 ,2021-11-18 09:12:57 ,淘宝        ,支付宝担保交易         ,samedream家具旗舰店  ,笔记本电脑桌床上懒人书桌女生卧室折叠桌学生宿舍上铺学习小桌子,35.01   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001158001438875182	,T200P2233930106651666983	,2021-11-07 16:26:34 ,2021-11-07 16:26:38 ,2021-11-18 17:28:21 ,淘宝        ,支付宝担保交易         ,黑洞子             ,重磅牛货！高品质冬季厚实保暖蓬松80鹅绒连帽防风中长款羽绒服,492.56  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110722001158001438841991	,T200P2232349020839666983	,2021-11-07 16:24:54 ,2021-11-07 16:25:18 ,2021-11-19 10:21:58 ,淘宝        ,支付宝担保交易         ,黑洞子             ,笑脸卡通刺绣图标松紧腰高腰系绳 休闲哈伦裤华夫格束脚卫裤三色 等多件,315.75  ,支出      ,交易成功    ,0.00     ,70.17    ,                    ,已支出      ,
2021110722001458001439208578	,CPR21110711451285219433869U	,2021-11-07 11:45:22 ,2021-11-07 11:45:23 ,2021-11-07 11:45:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行卡自动续费         ,8.10    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211107312124009001 	,                    	,2021-11-07 04:35:15 ,                    ,2021-11-07 04:35:15 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.06-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20211106306009605001 	,                    	,2021-11-06 05:20:18 ,                    ,2021-11-06 05:20:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.05-收益发放 ,0.27    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110522001458001437894178	,15194950            	,2021-11-05 23:43:08 ,2021-11-05 23:43:09 ,2021-11-05 23:43:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,cdf会员购海南        ,欧莱雅复颜抗皱紧肤眼霜15ml     ,135.73  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001158001436727308	,T200P2231545323501666983	,2021-11-05 23:20:24 ,2021-11-05 23:20:30 ,2021-11-16 10:14:13 ,淘宝        ,支付宝担保交易         ,天猫超市            ,杨紫同款妮维雅身体乳深层保湿滋润型秋冬补水润肤乳香味持久留香 等多件,194.80  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001158001436881985	,T200P2231545323508666983	,2021-11-05 23:20:24 ,2021-11-05 23:20:30 ,2021-11-05 23:20:31 ,淘宝        ,支付宝担保交易         ,天猫超市            ,丝塔芙温润净透洁面泡沫236毫升    ,128.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001158001437633677	,T200P2231545323509666983	,2021-11-05 23:20:24 ,2021-11-05 23:20:30 ,2021-11-16 10:54:05 ,淘宝        ,支付宝担保交易         ,天猫超市            ,innisfree/悦诗风吟矿物质控油定妆散粉5g&times;1个持妆自然控油,120.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001458001438243234	,705620476_22376817048065822720	,2021-11-05 19:36:25 ,2021-11-05 19:36:26 ,2021-11-05 19:36:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,麦当劳(成都天之府餐厅)    ,四川金拱门食品有限公司         ,24.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001458001437132746	,46360857657702698658001	,2021-11-05 12:16:05 ,2021-11-05 12:16:09 ,2021-11-05 12:26:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001458001436412474	,7812660000482200017895204164852674	,2021-11-05 09:13:20 ,2021-11-05 09:13:21 ,2021-11-05 09:13:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮3             ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110522001458001436412468	,CPR21110509020525519433869Y	,2021-11-05 09:02:05 ,2021-11-05 09:02:06 ,2021-11-05 09:02:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.48    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211105300017022001 	,                    	,2021-11-05 05:22:11 ,                    ,2021-11-05 05:22:11 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.04-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110422001458001436068876	,10937617009520003133242738	,2021-11-04 21:29:17 ,2021-11-04 21:29:18 ,2021-11-04 21:59:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车入驻商户        ,高德地图打车订单            ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110422001458001434722065	,21211104183639023961	,2021-11-04 18:36:40 ,2021-11-04 18:36:41 ,2021-11-04 18:36:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110422001458001435805333	,16360219617702698658001	,2021-11-04 18:32:41 ,2021-11-04 18:32:52 ,2021-11-04 18:32:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,忆碗面             ,收钱码收款               ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110422001458001435789900	,46359996072702698658001	,2021-11-04 12:20:07 ,2021-11-04 12:20:18 ,2021-11-04 12:30:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110422001458001435613258	,7812660000482200017895052150931458	,2021-11-04 09:05:21 ,2021-11-04 09:05:22 ,2021-11-04 09:05:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮管理5           ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110422001458001435876412	,CPR21110408583032619433869G	,2021-11-04 08:58:30 ,2021-11-04 08:58:31 ,2021-11-04 08:58:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.44    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211104393267702001 	,                    	,2021-11-04 04:51:39 ,                    ,2021-11-04 04:51:39 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.03-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110322001458001434253489	,46359351610702698658001	,2021-11-03 18:26:01 ,2021-11-03 18:26:07 ,2021-11-03 18:26:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,Jiayou          ,收钱码收款               ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110322001458001434304397	,46359130539702698658001	,2021-11-03 12:17:34 ,2021-11-03 12:17:38 ,2021-11-03 12:27:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110322001458001434355404	,3512660000482200017895204177736308	,2021-11-03 09:07:46 ,2021-11-03 09:07:46 ,2021-11-03 09:07:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮管理5           ,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110322001458001434184459	,CPR21110308570324319433869O	,2021-11-03 08:57:03 ,2021-11-03 08:57:04 ,2021-11-03 08:57:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.46    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211103385713745001 	,                    	,2021-11-03 03:34:25 ,                    ,2021-11-03 03:34:25 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.02-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110222001458001433089707	,9112660000482200017895052114682247	,2021-11-02 18:07:52 ,2021-11-02 18:07:53 ,2021-11-02 18:07:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮3             ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110222001458001431940553	,21211102121945022564	,2021-11-02 12:19:45 ,2021-11-02 12:19:46 ,2021-11-02 12:19:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,舞东风(西源大道二店)     ,0993西源大道二店-条码支付     ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110222001458001432899608	,46358264922702698658001	,2021-11-02 12:14:52 ,2021-11-02 12:14:56 ,2021-11-02 12:25:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110222001458001433089528	,831266000048865840202111025101968451	,2021-11-02 09:51:16 ,2021-11-02 09:51:23 ,2021-11-02 09:51:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,顺丰速运            ,散单运费-顺丰速运           ,24.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110222001458001431905332	,2212660000482200017895204136101498	,2021-11-02 09:04:51 ,2021-11-02 09:04:52 ,2021-11-02 09:04:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,四川德厚餐饮管理有限公司    ,四川德厚餐饮3             ,4.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211102380210567001 	,                    	,2021-11-02 05:39:19 ,                    ,2021-11-02 05:39:19 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2021.11.01-收益发放 ,0.26    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021110122001458001431559030	,46357612110702698658001	,2021-11-01 18:06:51 ,2021-11-01 18:06:56 ,2021-11-01 18:06:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,Jiayou          ,收钱码收款               ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021110122001458001431611002	,46357400834702698658001	,2021-11-01 12:14:43 ,2021-11-01 12:14:48 ,2021-11-01 12:25:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,科维纳家居           ,收钱码收款               ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
